Date,Close,High,Low,Open,Volume,RSI,MACD,SMA_50
2015-04-07,14.925749778747559,15.123165521243287,14.736676529760961,14.600430762086823,3526530,41.03750340813455,-0.06348630348762008,15.31210931777954
2015-04-08,15.048091888427734,15.209361817599945,14.767261174644073,14.92575027255457,4558709,43.97712020847424,-0.07759976748574715,15.31127040863037
2015-04-09,15.295555114746094,15.440141694909032,15.087017736923892,15.04808942998466,3162783,49.46524992472531,-0.06803234068411967,15.316089820861816
2015-04-14,15.487410545349121,15.707071265909082,15.348385614454127,15.295556473150496,9137556,53.2860445142104,-0.0444564894303614,15.32801908493042
2015-04-15,15.543022155761719,15.682047086440901,15.451264704204055,15.487410521307709,3002068,54.363142849517914,-0.021042500415951793,15.336042385101319
2015-04-16,15.517996788024902,15.620875904580675,15.37619268437017,15.543022606017983,3815838,53.76240214861141,-0.0044547320854810835,15.340783367156982
2015-04-19,15.1037015914917,15.376191438751608,14.778380943577208,15.517995530918853,2177040,44.91377028049299,-0.024457040586074896,15.332329330444336
2015-04-20,14.74223518371582,15.011944201083226,14.600429428833804,15.103701648210299,3078072,38.89828528345495,-0.0686845793126949,15.318336868286133
2015-04-21,14.694969177246094,14.85623744031043,14.59765005854978,14.742236658814816,2443619,38.17821904253831,-0.10632356225777073,15.304817314147948
2015-04-22,14.93131160736084,15.209361483780063,14.597650093475345,14.6949692124045,3997182,43.782160789393465,-0.11574760219410152,15.297770023345947
2015-04-23,15.206578254699707,15.65145964900088,15.10091998319431,14.931309252887504,4282217,49.521419639267,-0.0998534553229522,15.296391658782959
2015-04-26,15.053654670715332,15.214924611883584,14.989702195668707,15.206582117477891,1237963,46.670842102455964,-0.09846187737623957,15.293263931274414
2015-04-27,15.061993598937988,15.292774299083565,14.945212002369026,15.053651106507523,5140941,46.85050539844756,-0.09558432343013123,15.289975719451904
2015-04-28,14.847895622253418,15.153750465258433,14.66716321502318,15.061994677229855,3603117,42.858268798396594,-0.10931959043374206,15.283278331756591
2015-04-29,15.05643367767334,15.334483547184432,14.795065470587005,14.847896275540021,6135719,47.54674657780894,-0.10219951781978054,15.285769882202148
2015-04-30,15.381754875183105,15.54302481972083,15.084240807665015,15.05643581676361,5038042,53.901220754555695,-0.0695048979611137,15.296295127868653
2015-05-03,15.206578254699707,15.4262389521792,15.031407525050714,15.381750646530866,893315,50.363134584245046,-0.05707157978606325,15.302444133758545
2015-05-04,15.529121398925781,15.576388883332038,15.237167349675266,15.206581529069734,3554356,56.07965667448249,-0.020950050282891652,15.313516693115234
2015-05-05,15.662582397460938,15.707070706198493,15.462385839233075,15.52911913343055,2856755,58.223583510124804,0.018235501778326224,15.326767539978027
2015-05-06,15.426241874694824,15.682048433998906,15.348386909515003,15.66258427715833,2729779,53.26503092875622,0.029875245858869803,15.329346141815186
2015-05-07,15.492971420288086,15.570826374943017,15.348384834630538,15.42623978928547,1957660,54.4446983270142,0.043977399463786426,15.330095634460449
2015-05-10,15.5040922164917,15.570825505952259,15.442920588546908,15.492970555642327,944368,54.650143495758115,0.055412057404522486,15.335376720428467
2015-05-11,15.643117904663086,15.832192797163254,15.543021289896094,15.50409298172866,4872636,57.245982712127606,0.07482972684293543,15.346929149627686
2015-05-12,15.65980052947998,15.737655480160551,15.509653951843255,15.643117207035418,3587929,57.55991223363866,0.09052104787730642,15.362688026428224
2015-05-13,15.609752655029297,15.765460898504534,15.459604411067541,15.659800961561736,3791078,56.2260867039709,0.0977908159921892,15.372591400146485
2015-05-14,15.523557662963867,15.751559209191738,15.289994454756856,15.60975345054671,6104760,53.909107559068424,0.0954961242252157,15.381425361633301
2015-05-17,15.431801795959473,15.543023411672106,15.30667934823804,15.523559254931339,2007528,51.47726088636383,0.08529045753307507,15.389733333587646
2015-05-18,16.17975616455078,16.407757694551048,15.462384929414569,15.431799115070799,7575913,65.24169996549821,0.13598846935668085,15.40989128112793
2015-05-19,16.068540573120117,16.38273630730259,15.865563141022456,16.17976053738756,5588431,62.406908390040805,0.16528750871282583,15.427006740570068
2015-05-20,16.01570701599121,16.071318650778288,15.918389563932935,16.06853781971158,1328534,61.049817014757245,0.18214433546062736,15.440229110717773
2015-05-21,16.068540573120117,16.168637211214712,15.96566144129968,16.015709760346976,2880490,61.94110345213919,0.1974901748150799,15.453471851348876
2015-05-24,16.190879821777344,16.293758938477467,16.018488237626432,16.06853821150043,2344447,63.995593728549764,0.21702192434674927,15.469161376953124
2015-05-25,16.01848793029785,16.17975784899901,15.904487153429285,16.190879511141283,1931878,59.15008912879585,0.21609933307152396,15.474366703033446
2015-05-26,15.745997428894043,16.057413929375144,15.63199831881902,16.018487282360578,4827203,52.3968334038164,0.19117670067186765,15.470849456787109
2015-05-27,15.670923233032227,15.807168990242666,15.58750993962393,15.74599735793666,4896590,50.68003728746838,0.16348294512564543,15.472430725097656
2015-05-28,15.784927368164062,15.985122285847908,15.598633282394518,15.670924921951693,8075411,53.18835301240493,0.149016851758061,15.47460117340088
2015-05-31,15.651459693908691,15.815510425344009,15.573606405437351,15.784924611236637,1672837,49.98337391768125,0.12533782622453238,15.472411365509034
2015-06-01,15.595849990844727,15.84609484510947,15.515215870240304,15.651459958459114,4041631,48.66752187773305,0.10092143017778099,15.4688911819458
2015-06-02,15.882243156433105,16.043513085181452,15.570828286136484,15.595852443061197,4250252,55.20759532119314,0.10348785183848541,15.472462463378907
2015-06-03,16.040733337402344,16.12970829905606,15.848877596142124,15.882242583443867,2549470,58.36867215836583,0.11696232368030479,15.47794900894165
2015-06-04,15.768244743347168,16.029611311541466,15.64868229149377,16.040734637059014,2153656,51.62328390067914,0.10444936022797968,15.477113075256348
2015-06-07,15.832195281982422,15.904488585691007,15.709853663035396,15.76824447226858,740426,52.996189780006745,0.09855691775358189,15.480774345397949
2015-06-08,15.996243476867676,16.060194276308327,15.848876061792339,15.832192738665402,3128144,56.413382557899624,0.10590364170034228,15.49000747680664
2015-06-09,16.051855087280273,16.18253753040987,15.848877682480401,15.996245112625362,4760651,57.540299836374935,0.11488899671490138,15.499807395935058
2015-06-10,16.110244750976562,16.249271354284165,15.960098146997902,16.051855605449973,5529342,58.74632589058874,0.12527739336914934,15.51115692138672
2015-06-11,16.265953063964844,16.349368020354355,16.1269264744667,16.110243150752336,2279955,61.85766635210009,0.14440996393927286,15.523446788787842
2015-06-14,16.18531608581543,16.302097681043435,16.126925288201427,16.265951867473046,590822,59.360819419942175,0.15132159260834221,15.530564861297607
2015-06-15,16.304880142211914,16.40497842496198,16.129707731853717,16.185317704250156,2101810,61.821569658929285,0.1645500971458418,15.549083061218262
2015-06-16,16.202001571655273,16.24648988350058,16.157513259809967,16.304880688911144,478624,58.53711785803561,0.1648322577830008,15.57638765335083
2015-06-17,16.11302375793457,16.23814785296323,16.015706310165157,16.2020003750538,4605434,55.777049156324374,0.15607694826706364,15.60663953781128
2015-06-18,16.01848793029785,16.118586213942994,15.987902112769843,16.11302455178068,3104901,52.92193388981132,0.13989740101983372,15.628494300842284
2015-06-21,16.051855087280273,16.12692755575496,16.00180511278141,16.018488437614362,760541,53.820448776787195,0.12828861269630032,15.648569564819336
2015-06-22,16.11302375793457,16.210342867886254,16.029608802703645,16.05185378807459,4739213,55.497274000019,0.122610981752036,15.664918937683105
2015-06-23,16.21868133544922,16.2659504680658,16.12692390075504,16.113021410242165,2452567,58.31302812780344,0.12519394395639338,15.679544353485108
2015-06-24,16.121366500854492,16.224245612108152,16.07131819181246,16.21868395013357,4399013,54.86951069814744,0.11802791393280465,15.691111240386963
2015-06-25,15.94897174835205,16.124142457282602,15.854433486712612,16.121363289031297,3732503,49.313855016837586,0.0973161675445251,15.699730739593505
2015-06-28,16.01848793029785,16.202001173283552,15.962877957404146,15.94897546418072,1476985,51.448630806467804,0.08552545007309043,15.71802646636963
2015-06-29,15.695951461791992,15.987903851229666,15.543024019705593,16.018489672083454,9748701,42.50386406069493,0.04958365456568181,15.737100791931152
2015-06-30,15.695951461791992,15.695951461791992,15.695951461791992,15.695951461791992,0,42.50386406069493,0.02085907227850292,15.75712043762207
2015-07-02,15.65980052947998,15.793265446854315,15.581947240981581,15.69594800514023,13601043,41.564512985364324,-0.004767487615582766,15.771690216064453
2015-07-05,15.4290189743042,15.848876239336933,15.29277488124206,15.65980134541729,1172599,36.08225497168708,-0.04320087099260306,15.776139030456543
2015-07-06,14.792283058166504,15.292774431966535,14.611550662304513,15.429018521026057,5168926,25.92294773353001,-0.12361392682327477,15.770911598205567
2015-07-07,14.73111343383789,14.973017464960456,14.528136048755835,14.79228340270662,1642088,25.189201355513404,-0.19008653117467844,15.764293994903564
2015-07-08,14.161110877990723,14.736676439291008,13.660620277990892,14.731114776985729,3909864,19.617069447093982,-0.28547026802840314,15.75055830001831
2015-07-09,14.366870880126953,14.703311598607197,14.041551825443038,14.161112620073139,6746754,25.98226321129215,-0.3405339902587343,15.736767044067383
2015-07-12,14.764479637145996,14.884042078220826,14.597649715612881,14.366868989031692,2652863,36.45393712349855,-0.34807627645751893,15.72442153930664
2015-07-13,14.644917488098145,14.742234933220928,14.322379337540472,14.764478255804672,5337373,34.85698258600701,-0.35955651512468734,15.71318832397461
2015-07-14,14.842334747314453,14.903506384032275,14.59764986262557,14.644919005742286,4589794,39.56474523344067,-0.3487051086144728,15.699452590942382
2015-07-15,15.175995826721191,15.276092448072328,14.875700976120724,14.842334327548775,3021563,46.59017588226238,-0.309612608762178,15.689720859527588
2015-07-16,15.278873443603516,15.362290065931235,15.089800198813679,15.175995990067012,4292322,48.575153553311296,-0.2672494715338747,15.686773490905761
2015-07-19,15.278873443603516,15.278873443603517,15.278873443603517,15.278873443603517,0,48.575153553311296,-0.2310134013802596,15.68249153137207
2015-07-20,15.278873443603516,15.278873443603517,15.278873443603517,15.278873443603517,0,48.575153553311296,-0.19999068657181063,15.677987155914307
2015-07-21,15.39843463897705,15.626436176482283,15.237164731757032,15.278872208458068,5171549,51.207315430266696,-0.16386839942346576,15.673093490600586
2015-07-22,15.559706687927246,15.626438327397796,15.415118421739868,15.398436758509078,2865327,54.58408335458475,-0.12083500929783852,15.671091613769532
2015-07-26,15.317800521850586,15.570826213029068,15.175994768580692,15.559704551674656,1084334,49.09549498081964,-0.10503971108817645,15.665252571105958
2015-07-27,15.295555114746094,15.362288405394953,15.173213518860175,15.317800099023112,2663570,48.61142175103582,-0.09324200609363409,15.660692520141602
2015-07-28,15.395655632019043,15.498534751609265,15.264971524667402,15.295557343641448,2620866,50.95482155414505,-0.07495097651666427,15.659969596862792
2015-07-29,15.643117904663086,15.793266151178063,15.431799689366308,15.395653874276254,3310297,56.26453292927465,-0.04002567545180291,15.64923683166504
2015-07-30,15.684823036193848,15.765458809184153,15.473504852495449,15.643115565550032,2104252,57.10732969666206,-0.008879509703925592,15.641562480926513
2015-08-02,15.517996788024902,15.62643756684189,15.312240217095745,15.684826709672716,1526950,52.73002628109801,0.0023158711244271046,15.631608276367187
2015-08-03,15.367849349975586,15.506874277073981,15.289994393491106,15.517995938805395,2163545,49.08342809395734,-0.0009167842091386547,15.617594451904298
2015-08-04,15.57082748413086,15.70985241786569,15.403997563649062,15.367850083568582,3738978,53.7408305523706,0.012752944213806572,15.605193405151367
2015-08-05,15.57082748413086,15.57082748413086,15.57082748413086,15.57082748413086,0,53.740830552370596,0.023317512702281107,15.596240196228027
2015-08-06,15.57082748413086,15.57082748413086,15.57082748413086,15.57082748413086,0,53.740830552370596,0.0313288696353915,15.592736797332764
2015-08-09,15.178775787353516,15.289994064456566,15.042530031983205,15.256629079980328,727075,44.02587642428855,0.005973770399773315,15.58289384841919
2015-08-10,15.184334754943848,15.292773855940071,15.017504857355153,15.178774755666845,3946916,44.1799620036362,-0.013515962588444452,15.570881996154785
2015-08-11,15.303897857666016,15.42624113102458,15.059214635313687,15.1843370776448,3764042,47.525824107838076,-0.01909387097928672,15.563930759429931
2015-08-12,14.964675903320312,15.053652524533543,14.886822606395498,15.303897401740613,1416947,40.169142940227346,-0.050306873957190135,15.551307277679443
2015-08-13,14.978578567504883,15.064774358630086,14.875701114121307,14.964676074167992,5307855,40.575136584082145,-0.0730791637746453,15.533233985900878
2015-08-16,14.525355339050293,14.973017589889112,14.32515878319697,14.978577589551433,1466555,32.76871164862966,-0.1262424499325654,15.502926425933838
2015-08-17,14.403013229370117,14.553159809865539,14.227842495822491,14.525354825989268,2595993,31.03304969756458,-0.17621542134208923,15.475621795654297
2015-08-18,13.885842323303223,14.34740631748583,13.652279910341198,14.403016297082797,4895224,25.003897026049643,-0.25461568009457913,15.436694736480712
2015-08-19,13.44651985168457,13.930327909098734,13.235201638197568,13.885839601704276,5214898,21.23054750763923,-0.34818444830506046,15.38570026397705
2015-08-20,13.2574462890625,13.34920290707259,13.06837139109111,13.446520355942743,5115845,19.842668870613636,-0.43260818966711057,15.329812088012694
2015-08-23,12.567880630493164,13.065590360033452,12.373245735733429,13.257446086042433,3294930,15.788805761107724,-0.5488302254387243,15.258964805603027
2015-08-24,12.673541069030762,12.929347622421906,12.401051190473684,12.567881948859362,4860657,18.535185183253887,-0.6252041475366923,15.187116565704345
2015-08-25,13.162909507751465,13.40203272668386,12.790322185951947,12.67354057651122,2514950,29.93279385981701,-0.6388784942677876,15.126668434143067
2015-08-26,13.32973861694336,13.5299351746001,13.07393208906889,13.162908706290168,2748503,33.35594173388826,-0.629003042178347,15.067165603637696
2015-08-27,13.599448204040527,13.677303162898813,13.429838286463745,13.32973917237326,2851354,38.58024274469464,-0.5925824440813976,15.0151145362854
2015-08-30,13.463203430175781,13.624472508676654,13.235201889317066,13.599447523633287,1886592,37.00225683334123,-0.5681632401361725,14.962118129730225
2015-08-31,13.935890197753906,14.180575082931783,13.346422971924877,13.4632045832805,5393813,45.353294223235956,-0.5048493839034993,14.920466175079346
2015-09-01,13.616130828857422,13.805204891982745,13.37978845772355,13.935888985600261,5020400,41.35916832257191,-0.47499911133797745,14.871751689910889
2015-09-02,13.477107048034668,13.568863672006984,13.346422943330147,13.61613198402569,2897283,39.721271445405726,-0.45728926650084567,14.819033355712891
2015-09-03,13.86081600189209,14.04154923846945,13.621691963413491,13.47710620524275,4606095,46.06942378313035,-0.4075934969731456,14.771876049041747
2015-09-06,13.91086483001709,14.12496387812683,13.763497413077186,13.86081569109415,4928929,46.855595587362124,-0.3600206257608676,14.727666015625
2015-09-07,13.810766220092773,14.108280215556677,13.499349732545179,13.910864495531802,3262058,45.429211710433464,-0.3266307083576212,14.684901905059814
2015-09-08,13.396471977233887,13.902524236077642,13.151787925667266,13.81076761285376,3750641,40.0015000166353,-0.32979734277564177,14.632461585998534
2015-09-09,13.724571228027344,13.860816156957393,13.529935496542821,13.396471398626284,3016416,45.549824797118,-0.302346790273182,14.593033981323241
2015-09-10,13.75793743133545,13.833011559898276,13.646717485128217,13.724571613691516,2990628,46.09574699172579,-0.27473270824498996,14.554273700714111
2015-09-13,13.855255126953125,13.955353406725134,13.56886278032259,13.757936847063528,1386859,47.74147597391873,-0.24220365164092073,14.518182792663573
2015-09-14,14.047109603881836,14.250087000328227,13.874718855764549,13.855255531654578,6346989,50.92260711901237,-0.19865313731987477,14.490544605255128
2015-09-15,14.166671752929688,14.250086709778358,14.066573472274822,14.047109317470543,2972826,52.848901711202494,-0.1527307892831029,14.47803237915039
2015-09-16,14.32515811920166,14.403013070505803,14.21671901571672,14.166670710164343,2331559,55.35062616242679,-0.10236843280771879,14.469913272857665
2015-09-17,14.355743408203125,14.403012543414434,14.25008513937824,14.325157594959462,7117231,55.83760006794274,-0.05930430216953653,14.473805923461914
2015-09-20,14.327940940856934,14.458625046665357,14.180575172334597,14.355745928290009,2007672,55.247724851425374,-0.027106626817726465,14.473027324676513
2015-09-21,14.489211082458496,14.73389431066418,14.389112793762557,14.327941155619916,2620058,58.01817315295084,0.011293234133448848,14.467521953582764
2015-09-27,14.489211082458496,14.489211082458496,14.489211082458496,14.489211082458496,0,58.01817315295084,0.04124989745264784,14.464407825469971
2015-09-28,15.014723777770996,15.114822047101612,14.542037413588533,14.722771461829605,7497771,65.97784794275825,0.1061713740672321,14.467855606079102
2015-09-29,14.842334747314453,15.014726332841112,14.792284773041036,15.014726332841112,4816139,61.8360685830152,0.14207401714403822,14.461182384490966
2015-09-30,14.75613784790039,14.922969420784353,14.61155126041935,14.842333634199385,4373106,59.814168977790324,0.16170768550287562,14.450727672576905
2015-10-01,14.725554466247559,14.817310257072387,14.67272366200901,14.756138621734259,3617146,59.0760813244227,0.17280766661509617,14.439661293029785
2015-10-04,14.697746276855469,14.786722889442048,14.547599697525031,14.72555292269819,1218126,58.37078552583779,0.17731659777299136,14.428038749694824
2015-10-05,14.60599136352539,14.708870474055233,14.514233914684162,14.69774715018433,8820680,55.995299452144295,0.17150905390999327,14.412189884185791
2015-10-07,14.870139122009277,15.014725714378143,14.656040064498136,14.605991754468631,4628548,60.92537982773629,0.18607608086037608,14.398398532867432
2015-10-08,15.206578254699707,15.295554865996374,14.93965008299187,14.870137624848274,4682720,66.13026327642632,0.22220691790665903,14.396174087524415
2015-10-11,15.251069068908691,15.320581538485992,15.170434936635509,15.20658075594273,2106255,66.76080705733109,0.25153140598059665,14.395284366607665
2015-10-12,15.309457778930664,15.431799376193712,15.242726149712837,15.251066980046737,5386577,67.61296066073791,0.2762977663140056,14.393560409545898
2015-10-13,15.309457778930664,15.309457778930662,15.309457778930662,15.309457778930662,0,67.61296066073791,0.29255291738645894,14.38688720703125
2015-10-15,15.23160171508789,15.459603232311611,14.886820270798578,15.392871607962404,4487084,65.03459342687614,0.29574375809238873,14.377822780609131
2015-10-18,15.028629302978516,15.181556737439777,14.889604362559187,15.231605051117755,1305899,58.74509930927528,0.2786818738265726,14.368035430908202
2015-10-19,15.064773559570312,15.223262640077309,14.875700325090284,15.028627743684574,4619572,59.49629485788668,0.26502174139399415,14.361973915100098
2015-10-20,15.042530059814453,15.192676645690964,14.875700150577826,15.064773382839766,7111639,58.786870158800404,0.2495247574119439,14.35140796661377
2015-10-21,14.995261192321777,15.139847781152517,14.875700420075725,15.042530332334751,4178053,57.225300973235676,0.23076892289768303,14.339896640777589
2015-10-22,14.947993278503418,15.098139862720764,14.708870078803521,14.995260754955453,7102691,55.633840509464115,0.20967367568991158,14.327439956665039
2015-10-25,14.909067153930664,15.014727108063811,14.817311356298907,14.94799546776958,866320,54.294704588968,0.187651398843947,14.322045783996582
2015-10-26,14.73111343383789,14.93965081853588,14.59764851032183,14.909065003010392,5502143,48.54221555607088,0.15406326240345258,14.312981357574463
2015-10-27,14.628233909606934,14.77003965960299,14.486428159610877,14.731113014670123,6254822,45.53833907490744,0.11778515058232308,14.29946807861328
2015-10-28,14.564284324645996,14.708870917503916,14.45862437996295,14.628235127920266,11473663,43.72697649502719,0.08291845618902904,14.291460247039796
2015-10-29,14.681065559387207,14.76447885354435,14.6087722647899,14.564283955639073,6021030,47.809595770199216,0.06397218778401914,14.285509986877441
2015-11-01,14.64213752746582,14.764479133312086,14.486429273578604,14.68106583757437,983357,46.596034635683736,0.04529384745264586,14.287845630645752
2015-11-02,14.764479637145996,14.875701247017124,14.547601404025901,14.642138027124856,4530401,50.82101190640342,0.039903135458647654,14.295074958801269
2015-11-03,14.781164169311523,14.928531609348008,14.708872527153742,14.76448084335876,1903573,51.38586586658662,0.036555866400103554,14.312981395721435
2015-11-04,14.820090293884277,14.875700264054029,14.73667533862965,14.781161985019631,2013173,52.74942966484052,0.036621988996504484,14.34045280456543
2015-11-05,14.856236457824707,14.914627260307974,14.764479007584626,14.820090641240085,2246365,54.038604568601194,0.03913990451888516,14.372428607940673
2015-11-08,14.519797325134277,14.742237234422582,14.333503236232328,14.856238020369334,2506039,42.433635165559856,0.013828142226143925,14.411466941833496
2015-11-09,13.83857250213623,14.461405535644966,13.34642274025235,14.519796340309208,13424046,28.900172008577556,-0.06050331715663049,14.434767570495605
2015-11-10,13.009982109069824,13.621692651152513,12.873737174785186,13.83857254599529,5678329,20.38430697088542,-0.18414909797570722,14.431709022521973
2015-11-11,12.993298530578613,13.290812549073824,12.76251697790572,13.009981854806986,13269831,20.254889704076874,-0.2802548915115963,14.424980220794678
2015-11-12,13.018322944641113,13.19627534792007,12.940468820149766,12.993297959398642,8701327,21.064411443684918,-0.35036141590639147,14.41335771560669
2015-11-15,12.528955459594727,12.865396149740686,12.45666215773306,13.018324416154403,2880879,17.35429665721952,-0.4403333193999579,14.39467275619507
2015-11-16,12.228657722473145,12.556757504102155,11.717045560133466,12.52895252238014,14206609,15.544923141550356,-0.5297614584954999,14.360528106689452
2015-11-17,11.908902168273926,12.426075236112627,11.341678297640911,12.228659504678536,18469689,13.884898133468425,-0.6192966377971256,14.326383533477783
2015-11-18,11.733731269836426,11.950610352990358,11.400070566536426,11.90890370005553,7517388,13.061967562247588,-0.696361517891166,14.291516017913818
2015-11-19,12.131342887878418,12.317636970237446,11.956170468156698,11.733730566680808,10143605,24.063492979299696,-0.7170859356949286,14.256926555633544
2015-11-22,12.281489372253418,12.401050145197102,12.16470859920892,12.131341951689505,1916307,27.780052179953927,-0.7131735983466534,14.22433904647827
2015-11-23,11.780999183654785,12.38714975922514,11.397290177485116,12.28149063707824,9213190,23.62865306703104,-0.7419061855734324,14.183743705749512
2015-11-24,11.497387886047363,11.789340249489477,11.294410483678176,11.780998587172892,4138101,21.65391082189015,-0.7785869635736553,14.145762023925782
2015-11-25,11.806022644042969,11.972852552867014,11.608606919498065,11.497386980282036,6156048,28.642903892422368,-0.773832242410947,14.107391052246093
2015-11-26,11.945049285888672,12.04792757108239,11.806023520457,11.806023520457,4686274,31.602780564301185,-0.75019798810591,14.071133289337158
2015-11-29,12.264805793762207,12.342659917871947,11.956169297164692,11.945048466707776,2789721,37.97524670224529,-0.6976242157219552,14.03932430267334
2015-11-30,11.967291831970215,12.303733314714425,11.747631951347659,12.264805836976828,9423751,34.73274071727744,-0.672217112194037,13.997727947235107
2015-12-01,12.186951637268066,12.289830746224235,11.867193479972197,11.967291758003176,3818721,38.88205966399831,-0.6271279484695551,13.958133544921875
2015-12-02,12.662419319152832,12.954372520999698,12.33153946697503,12.186952866108783,8991130,46.77046482537035,-0.546725877498373,13.924878768920898
2015-12-03,12.851492881774902,13.009981970075131,12.679101300191581,12.662418806906576,4954488,49.55852877944645,-0.4624195163004057,13.894793758392334
2015-12-06,12.851492881774902,12.95715199694466,12.595687171584192,12.851492881774902,933194,49.55852877944645,-0.39109778583133803,13.865264797210694
2015-12-07,12.623491287231445,13.026665253351528,12.401050564312557,12.851492841227792,4296180,46.175990489987164,-0.3489501437370315,13.827950401306152
2015-12-08,12.239781379699707,12.512271242342608,12.028463151698487,12.623491187376688,3695413,41.0927637757729,-0.342561184363829,13.782961807250977
2015-12-09,12.234220504760742,12.442758732042423,12.075732249874187,12.239781335774255,5595144,41.02228345214739,-0.33409536081170543,13.727351741790772
2015-12-10,12.41843032836914,12.599162752360924,12.168184602520055,12.234221449747821,4991852,44.42286382765885,-0.30896043778858484,13.678873653411864
2015-12-13,11.88318157196045,12.164708715411821,11.747632266164239,12.418429210876525,2185857,37.63299430575004,-0.3284448241046274,13.621414527893066
2015-12-14,11.92141342163086,12.029158572661363,11.810194309558822,11.883181566168512,2520317,38.35774348205843,-0.3369175738189334,13.565331707000732
2015-12-15,11.92141342163086,11.92141342163086,11.92141342163086,11.92141342163086,0,38.35774348205843,-0.3397162515287864,13.50980504989624
2015-12-16,11.785863876342773,11.879705701479303,11.702448920665859,11.789339499495979,2150566,36.60847451785578,-0.3488506066061685,13.453402500152588
2015-12-17,12.293307304382324,12.50532116136573,11.90751144754362,11.785864629408744,11841046,46.45334749222103,-0.31155182949718707,13.40186586380005
2015-12-20,12.536601066589355,12.66867475617683,12.25159911586202,12.293307427875583,2494777,50.42837463214916,-0.25937064327281334,13.348466320037842
2015-12-21,12.804224014282227,12.877212100845973,12.505320421687827,12.536600199124003,4447707,54.43531775034449,-0.19418331757425555,13.299529418945312
2015-12-22,12.696478843688965,12.939772449235484,12.553977472206341,12.80422315471671,3012365,52.592169569147394,-0.14949276754351537,13.24726984024048
2015-12-24,12.644346237182617,12.75209056301619,12.547027950499801,12.69648058839241,5286087,51.6803658103383,-0.1169339090066206,13.193967609405517
2015-12-27,12.453184127807617,12.616539244147392,12.338488565824525,12.644345059961692,1461243,48.36887655809012,-0.10534165068419199,13.138399257659913
2015-12-28,12.484467506408691,12.640870569776697,12.345442561192685,12.453186062643834,1820348,48.94541601207562,-0.09256338218779625,13.087516021728515
2015-12-29,12.574831008911133,12.825076687423216,12.303732424205041,12.484464814009103,2819838,50.65932071440795,-0.0742885803777451,13.037717170715332
2015-12-30,13.096176147460938,13.22477503373875,12.800748182842888,12.574831849396778,5644924,59.17460707679636,-0.017535336221991216,12.998790092468262
2015-12-31,13.238678932189941,13.346423260140561,13.120506902701266,13.09617753832532,4868435,61.148331495710146,0.03849703261029447,12.963658447265624
2016-01-03,13.565386772155762,14.250087052706002,13.20739757373189,13.238678183302909,3522460,65.2913319190379,0.10802048793075159,12.936006317138672
2016-01-04,13.457643508911133,13.735693376465438,13.20739779702107,13.565387001497239,7409296,62.90883579225419,0.15266452465597347,12.90697784423828
2016-01-05,13.537583351135254,13.725267018739869,13.228252030843837,13.457644011229585,9151743,63.95964432008412,0.1922792471149144,12.883107242584229
2016-01-06,13.217824935913086,13.502826055953348,12.96757921893287,13.537583121195803,5610872,57.00307971119305,0.1956174125323713,12.854899063110352
